Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
468	15.6	43.24	47.91	68.47
469	15.633	48.24	50.34	74.49
470	15.667	43.9	51.88	79.18
471	15.7	41.94	48.5	69.82
472	15.733	39.95	54.56	66.42
473	15.767	41.88	51.88	69.52
474	15.8	75.36	176.26	93.84
475	15.833	72.06	164.62	90.84
476	15.867	72.86	178.25	90.94
477	15.9	77.06	170.0	83.91
478	15.933	76.82	164.89	83.07
479	15.967	74.26	140.24	75.6
480	16.0	75.82	159.75	76.66
481	16.033	41.12	56.31	91.66
482	16.067	77.34	159.6	80.14
483	16.1	71.85	141.33	81.79
484	16.133	78.58	139.01	82.54
485	16.167	78.0	132.56	81.44
486	16.2	79.96	133.69	84.54
487	16.233	81.54	150.7	89.01
488	16.267	74.67	161.3	92.24
489	16.3	77.73	137.6	81.25
490	16.333	78.46	144.53	86.56
491	16.367	81.26	149.59	81.46
492	16.4	81.73	158.11	89.89
493	16.433	82.91	52.84	60.96
494	16.467	75.76	135.23	87.38
495	16.5	81.41	45.93	66.83
496	16.533	66.18	146.16	93.31
497	16.567	84.09	41.58	65.94
498	16.6	83.58	37.71	65.94
499	16.633	73.95	138.49	88.93
500	16.667	78.78	156.71	88.47
501	16.7	77.74	176.93	85.24
502	16.733	75.75	48.11	82.43
503	16.767	72.63	127.79	94.65
504	16.8	73.35	124.52	96.31
505	16.833	59.33	136.56	99.27
506	16.867	67.24	146.85	95.61
507	16.9	78.16	151.74	94.12
508	16.933	50.92	139.62	100.32
509	16.967	77.19	132.58	101.71
510	17.0	58.8	117.75	107.95
511	17.033	66.95	120.54	109.71
512	17.067	74.03	121.31	109.77
513	17.1	40.4	32.36	68.98
514	17.133	37.44	23.73	68.46
515	17.167	38.93	17.06	65.01
516	17.2	37.75	9.31	57.02
517	17.233	31.7	3.46	56.95
518	17.267	41.16	6.42	56.13
519	17.3	48.21	14.08	58.31
520	17.333	48.01	3.96	62.87
521	17.367	41.87	2.29	66.21
522	17.4	41.9	10.25	69.02
523	17.433	43.21	8.88	72.45
524	17.467	43.25	9.38	72.04
525	17.5	45.46	13.19	74.92
526	17.533	41.79	10.84	73.27
527	17.567	49.77	12.7	77.06
528	17.6	46.75	10.09	76.08
529	17.633	54.78	13.8	75.13
530	17.667	52.05	10.6	76.17
531	17.7	46.07	4.97	69.4
532	17.733	39.49	4.59	70.25
533	17.767	52.07	46.59	83.05
534	17.8	52.72	50.68	84.1
535	17.833	79.18	118.63	92.66
536	17.867	61.14	59.01	95.58
537	17.9	47.11	29.53	81.9
538	17.933	41.29	19.22	61.07
539	17.967	23.94	78.6	66.78
540	18.0	22.32	77.28	66.52
541	18.033	26.97	62.99	54.89
542	18.067	28.8	69.81	70.2
543	18.1	28.64	133.39	71.93
544	18.133	33.82	65.52	46.92
545	18.167	39.63	68.72	51.59
546	18.2	35.61	52.71	47.78
547	18.233	35.8	60.54	57.68
548	18.267	24.05	70.1	50.32
549	18.3	25.0	70.2	59.31
550	18.333	23.83	58.9	67.9
551	18.367	29.75	53.27	65.49
552	18.4	20.98	55.94	66.77
553	18.433	40.42	42.61	56.91
554	18.467	37.07	28.5	68.17
555	18.5	40.58	33.76	69.23
556	18.533	12.12	45.06	68.24
557	18.567	14.57	50.1	64.35
558	18.6	2.47	22.82	58.52
559	18.633	17.31	53.69	66.37
560	18.667	23.94	3.74	53.87
561	18.7	32.15	15.66	64.05
562	18.733	24.77	10.25	47.04
563	18.767	25.37	5.66	69.05
564	18.8	22.08	18.43	65.8
565	18.833	32.34	18.02	47.07
566	18.867	28.23	1.83	54.37
567	18.9	28.17	2.87	52.06
568	18.933	5.35	68.6	60.07
569	18.967	28.0	5.88	58.62
570	19.0	34.1	34.16	49.79
571	19.033	35.14	17.6	57.62
572	19.067	31.49	2.0	60.9
573	19.1	37.57	3.27	54.94
574	19.133	59.94	38.07	44.13
575	19.167	43.77	20.07	45.28
576	19.2	30.03	16.77	30.64
577	19.233	28.29	1.78	22.63
578	19.267	35.29	12.36	37.32
579	19.3	40.1	8.99	42.24
580	19.333	40.53	0.14	49.81
581	19.367	18.0	18.08	49.89
582	19.4	36.12	9.29	49.44
583	19.433	36.72	1.88	48.27
584	19.467	29.3	25.49	46.17
585	19.5	35.72	7.53	48.38
586	19.533	33.55	9.88	47.91
587	19.567	36.55	12.01	52.74
588	19.6	36.02	2.33	53.94
589	19.633	30.79	13.69	41.64
590	19.667	41.95	6.89	49.59
591	19.7	44.15	13.34	50.79
592	19.733	35.14	1.12	32.79
593	19.767	32.04	16.57	37.26
594	19.8	31.92	17.11	32.54
595	19.833	29.76	10.83	33.18
596	19.867	26.63	6.9	11.11
597	19.9	34.29	6.68	1.29
598	19.933	41.88	9.37	22.18
599	19.967	39.51	14.1	9.64
600	20.0	35.15	2.93	39.22
601	20.033	30.48	19.16	42.42
602	20.067	37.3	2.91	39.74
