Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle	R_Chin_Angle
631	21.033	0.0	0.0	0.0	0.0
632	21.067	0.0	0.0	0.0	0.0
633	21.1	0.0	0.0	0.0	0.0
634	21.133	119.51	158.46	0.62	159.47
635	21.167	119.51	158.46	0.62	159.47
636	21.2	119.51	158.46	0.62	159.47
637	21.233	0.0	0.0	0.0	0.0
638	21.267	0.0	0.0	0.0	0.0
639	21.3	0.0	0.0	0.0	0.0
640	21.333	0.0	0.0	0.0	0.0
641	21.367	0.0	0.0	0.0	0.0
642	21.4	0.0	0.0	0.0	0.0
643	21.433	0.0	0.0	0.0	0.0
644	21.467	0.0	0.0	0.0	0.0
645	21.5	0.0	0.0	0.0	0.0
646	21.533	0.0	0.0	0.0	0.0
647	21.567	0.0	0.0	0.0	0.0
648	21.6	0.0	0.0	0.0	0.0
649	21.633	0.0	0.0	0.0	0.0
650	21.667	0.0	0.0	0.0	0.0
651	21.7	0.0	0.0	0.0	0.0
652	21.733	135.19	1.99	64.21	178.0
653	21.767	135.19	1.99	64.21	178.0
654	21.8	135.19	1.99	64.21	178.0
655	21.833	133.46	66.93	75.23	166.1
656	21.867	133.46	66.93	75.23	166.1
657	21.9	133.46	66.93	75.23	166.1
658	21.933	155.43	33.08	101.96	177.12
659	21.967	155.43	33.08	101.96	177.12
660	22.0	155.43	33.08	101.96	177.12
661	22.033	153.3	49.44	114.09	163.18
662	22.067	153.3	49.44	114.09	163.18
663	22.1	153.3	49.44	114.09	163.18
664	22.133	146.14	34.92	91.91	161.92
665	22.167	146.14	34.92	91.91	161.92
666	22.2	146.14	34.92	91.91	161.92
667	22.233	0.0	0.0	0.0	0.0
668	22.267	0.0	0.0	0.0	0.0
669	22.3	0.0	0.0	0.0	0.0
670	22.333	156.68	76.18	54.29	175.91
671	22.367	156.68	76.18	54.29	175.91
672	22.4	156.68	76.18	54.29	175.91
673	22.433	32.8	149.45	86.26	135.33
674	22.467	32.8	149.45	86.26	135.33
675	22.5	32.8	149.45	86.26	135.33
676	22.533	0.0	0.0	0.0	0.0
677	22.567	0.0	0.0	0.0	0.0
678	22.6	0.0	0.0	0.0	0.0
679	22.633	148.23	33.98	72.52	171.85
680	22.667	148.23	33.98	72.52	171.85
681	22.7	148.23	33.98	72.52	171.85
682	22.733	144.06	28.04	51.95	161.0
683	22.767	144.06	28.04	51.95	161.0
684	22.8	144.06	28.04	51.95	161.0
685	22.833	173.48	13.34	53.72	173.21
686	22.867	173.48	13.34	53.72	173.21
687	22.9	173.48	13.34	53.72	173.21
688	22.933	158.24	2.46	100.82	165.84
689	22.967	158.24	2.46	100.82	165.84
690	23.0	158.24	2.46	100.82	165.84
691	23.033	129.92	37.88	92.26	173.5
692	23.067	129.92	37.88	92.26	173.5
693	23.1	129.92	37.88	92.26	173.5
694	23.133	144.42	25.98	70.85	156.67
695	23.167	144.42	25.98	70.85	156.67
696	23.2	144.42	25.98	70.85	156.67
697	23.233	143.61	20.64	81.51	169.76
698	23.267	143.61	20.64	81.51	169.76
699	23.3	143.61	20.64	81.51	169.76
700	23.333	135.47	117.34	75.62	173.17
701	23.367	135.47	117.34	75.62	173.17
702	23.4	135.47	117.34	75.62	173.17
703	23.433	0.0	0.0	0.0	0.0
704	23.467	0.0	0.0	0.0	0.0
705	23.5	0.0	0.0	0.0	0.0
706	23.533	135.94	50.45	43.73	179.14
707	23.567	135.94	50.45	43.73	179.14
708	23.6	135.94	50.45	43.73	179.14
709	23.633	134.86	31.02	47.38	177.92
710	23.667	134.86	31.02	47.38	177.92
711	23.7	134.86	31.02	47.38	177.92
712	23.733	156.14	0.58	74.4	131.81
713	23.767	156.14	0.58	74.4	131.81
714	23.8	156.14	0.58	74.4	131.81
715	23.833	154.96	38.97	25.56	153.55
716	23.867	154.96	38.97	25.56	153.55
717	23.9	154.96	38.97	25.56	153.55
718	23.933	156.8	34.35	52.61	136.86
719	23.967	156.8	34.35	52.61	136.86
720	24.0	156.8	34.35	52.61	136.86
721	24.033	155.83	114.45	58.77	131.3
722	24.067	155.83	114.45	58.77	131.3
723	24.1	155.83	114.45	58.77	131.3
724	24.133	159.11	3.82	39.78	142.73
725	24.167	159.11	3.82	39.78	142.73
726	24.2	159.11	3.82	39.78	142.73
727	24.233	173.58	68.9	72.23	137.5
728	24.267	173.58	68.9	72.23	137.5
729	24.3	173.58	68.9	72.23	137.5
730	24.333	179.69	139.61	73.07	116.07
731	24.367	179.69	139.61	73.07	116.07
732	24.4	179.69	139.61	73.07	116.07
733	24.433	170.9	19.42	71.45	142.47
734	24.467	170.9	19.42	71.45	142.47
735	24.5	170.9	19.42	71.45	142.47
736	24.533	179.17	2.09	79.47	138.41
737	24.567	179.17	2.09	79.47	138.41
738	24.6	179.17	2.09	79.47	138.41
739	24.633	178.3	81.02	46.79	130.95
740	24.667	178.3	81.02	46.79	130.95
741	24.7	178.3	81.02	46.79	130.95
742	24.733	0.0	0.0	0.0	0.0
743	24.767	0.0	0.0	0.0	0.0
744	24.8	0.0	0.0	0.0	0.0
745	24.833	165.04	16.61	45.74	144.46
746	24.867	165.04	16.61	45.74	144.46
747	24.9	165.04	16.61	45.74	144.46
748	24.933	170.63	12.98	93.69	139.66
749	24.967	170.63	12.98	93.69	139.66
750	25.0	170.63	12.98	93.69	139.66
751	25.033	143.9	16.29	48.71	158.67
752	25.067	143.9	16.29	48.71	158.67
753	25.1	143.9	16.29	48.71	158.67
754	25.133	134.8	13.85	74.58	177.98
755	25.167	134.8	13.85	74.58	177.98
756	25.2	134.8	13.85	74.58	177.98
757	25.233	136.62	139.32	77.84	171.7
758	25.267	136.62	139.32	77.84	171.7
759	25.3	136.62	139.32	77.84	171.7
760	25.333	131.68	0.44	67.33	166.78
761	25.367	131.68	0.44	67.33	166.78
762	25.4	131.68	0.44	67.33	166.78
763	25.433	132.86	57.12	59.92	165.84
764	25.467	132.86	57.12	59.92	165.84
765	25.5	132.86	57.12	59.92	165.84
766	25.533	128.51	55.49	58.31	164.52
767	25.567	128.51	55.49	58.31	164.52
768	25.6	128.51	55.49	58.31	164.52
769	25.633	128.65	59.24	115.93	157.74
770	25.667	128.65	59.24	115.93	157.74
771	25.7	128.65	59.24	115.93	157.74
772	25.733	126.88	64.01	77.23	156.36
773	25.767	126.88	64.01	77.23	156.36
774	25.8	126.88	64.01	77.23	156.36
775	25.833	125.69	129.9	103.65	160.04
776	25.867	125.69	129.9	103.65	160.04
777	25.9	125.69	129.9	103.65	160.04
778	25.933	125.73	6.63	56.0	165.01
779	25.967	125.73	6.63	56.0	165.01
780	26.0	125.73	6.63	56.0	165.01
781	26.033	130.84	125.85	103.89	161.27
782	26.067	130.84	125.85	103.89	161.27
783	26.1	130.84	125.85	103.89	161.27
784	26.133	135.2	128.88	102.43	165.23
785	26.167	135.2	128.88	102.43	165.23
786	26.2	135.2	128.88	102.43	165.23
787	26.233	140.46	52.93	89.71	171.8
788	26.267	140.46	52.93	89.71	171.8
789	26.3	140.46	52.93	89.71	171.8
790	26.333	144.42	66.35	113.61	172.24
791	26.367	144.42	66.35	113.61	172.24
792	26.4	144.42	66.35	113.61	172.24
793	26.433	151.06	26.28	105.23	166.42
794	26.467	151.06	26.28	105.23	166.42
795	26.5	151.06	26.28	105.23	166.42
796	26.533	142.54	33.94	158.39	172.61
797	26.567	142.54	33.94	158.39	172.61
798	26.6	142.54	33.94	158.39	172.61
799	26.633	143.38	31.88	161.99	174.86
800	26.667	143.38	31.88	161.99	174.86
801	26.7	143.38	31.88	161.99	174.86
802	26.733	148.7	32.17	119.17	173.24
803	26.767	148.7	32.17	119.17	173.24
804	26.8	148.7	32.17	119.17	173.24
805	26.833	134.2	24.68	84.89	179.31
806	26.867	134.2	24.68	84.89	179.31
807	26.9	134.2	24.68	84.89	179.31
808	26.933	137.45	108.71	106.17	175.34
809	26.967	137.45	108.71	106.17	175.34
810	27.0	137.45	108.71	106.17	175.34
811	27.033	128.9	27.46	124.27	176.03
812	27.067	128.9	27.46	124.27	176.03
813	27.1	128.9	27.46	124.27	176.03
814	27.133	138.03	158.79	93.39	161.66
815	27.167	138.03	158.79	93.39	161.66
816	27.2	138.03	158.79	93.39	161.66
817	27.233	149.6	30.63	136.86	173.9
818	27.267	149.6	30.63	136.86	173.9
819	27.3	149.6	30.63	136.86	173.9
820	27.333	160.44	33.48	102.05	144.49
821	27.367	160.44	33.48	102.05	144.49
822	27.4	160.44	33.48	102.05	144.49
823	27.433	151.76	4.71	142.56	172.21
824	27.467	151.76	4.71	142.56	172.21
825	27.5	151.76	4.71	142.56	172.21
826	27.533	58.45	156.78	18.27	152.88
827	27.567	58.45	156.78	18.27	152.88
828	27.6	58.45	156.78	18.27	152.88
829	27.633	161.11	12.29	147.57	176.76
830	27.667	161.11	12.29	147.57	176.76
831	27.7	161.11	12.29	147.57	176.76
832	27.733	149.89	46.78	106.4	164.4
833	27.767	149.89	46.78	106.4	164.4
834	27.8	149.89	46.78	106.4	164.4
835	27.833	166.5	23.66	41.7	92.92
836	27.867	166.5	23.66	41.7	92.92
837	27.9	166.5	23.66	41.7	92.92
838	27.933	179.1	13.19	73.52	99.63
839	27.967	179.1	13.19	73.52	99.63
840	28.0	179.1	13.19	73.52	99.63
841	28.033	174.84	15.46	88.13	102.74
842	28.067	174.84	15.46	88.13	102.74
843	28.1	174.84	15.46	88.13	102.74
844	28.133	143.18	39.3	113.16	170.16
845	28.167	143.18	39.3	113.16	170.16
