Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
62	2.067	44.33	44.8	42.75	43.45	41.91	47.96	43.9	47.19	42.86	59.42	50.62	48.99	48.33	64.25	56.96	44.78	54.68	72.2	54.58	36.38	49.53	61.39	67.25	53.2	67.99	64.34	68.2	39.85	72.07	53.72	75.46	48.15	79.08	59.86
63	2.1	44.33	44.8	42.75	43.45	41.91	47.96	43.9	47.19	42.86	59.42	50.62	48.99	48.33	64.25	56.96	44.78	54.68	72.2	54.58	36.38	49.53	61.39	67.25	53.2	67.99	64.34	68.2	39.85	72.07	53.72	75.46	48.15	79.08	59.86
64	2.133	45.02	43.89	42.91	43.56	42.7	47.81	43.67	50.1	44.62	61.93	52.29	51.74	52.74	64.64	57.55	42.39	63.91	64.01	53.09	36.18	63.11	46.93	68.83	55.19	70.41	64.09	70.11	39.88	73.18	50.48	73.21	47.96	75.79	59.33
65	2.167	45.02	43.89	42.91	43.56	42.7	47.81	43.67	50.1	44.62	61.93	52.29	51.74	52.74	64.64	57.55	42.39	63.91	64.01	53.09	36.18	63.11	46.93	68.83	55.19	70.41	64.09	70.11	39.88	73.18	50.48	73.21	47.96	75.79	59.33
66	2.2	45.02	43.89	42.91	43.56	42.7	47.81	43.67	50.1	44.62	61.93	52.29	51.74	52.74	64.64	57.55	42.39	63.91	64.01	53.09	36.18	63.11	46.93	68.83	55.19	70.41	64.09	70.11	39.88	73.18	50.48	73.21	47.96	75.79	59.33
67	2.233	44.88	43.3	42.89	42.98	42.29	47.57	44.15	49.87	44.11	62.43	54.21	51.74	52.67	64.34	60.88	41.03	60.22	59.83	53.31	39.52	51.3	45.71	69.68	55.36	70.32	63.75	69.44	38.74	72.35	49.04	72.61	47.88	75.08	59.98
68	2.267	44.88	43.3	42.89	42.98	42.29	47.57	44.15	49.87	44.11	62.43	54.21	51.74	52.67	64.34	60.88	41.03	60.22	59.83	53.31	39.52	51.3	45.71	69.68	55.36	70.32	63.75	69.44	38.74	72.35	49.04	72.61	47.88	75.08	59.98
69	2.3	44.88	43.3	42.89	42.98	42.29	47.57	44.15	49.87	44.11	62.43	54.21	51.74	52.67	64.34	60.88	41.03	60.22	59.83	53.31	39.52	51.3	45.71	69.68	55.36	70.32	63.75	69.44	38.74	72.35	49.04	72.61	47.88	75.08	59.98
70	2.333	44.47	42.62	42.16	42.74	42.19	46.85	43.15	50.14	44.54	61.87	53.8	52.22	54.35	63.58	61.1	41.13	62.77	57.73	53.9	38.96	52.86	41.75	69.26	55.14	71.08	62.89	70.18	37.18	72.57	47.53	71.32	45.1	73.16	58.65
71	2.367	44.47	42.62	42.16	42.74	42.19	46.85	43.15	50.14	44.54	61.87	53.8	52.22	54.35	63.58	61.1	41.13	62.77	57.73	53.9	38.96	52.86	41.75	69.26	55.14	71.08	62.89	70.18	37.18	72.57	47.53	71.32	45.1	73.16	58.65
